Condition	KO	KO	KO	WT	WT	WT
Sema5b	0	0	2	0	0	0
Slc49a4	1059	773	975	1439	1071	820
Gm25967	0	0	0	0	0	0
Hspbap1	453	284	331	672	602	394
Gm26838	0	0	0	0	0	0
Parp14	4385	2815	4371	3270	956	1967
Dtx3l	3437	2513	3523	3283	750	1806
Parp9	3927	1975	3187	5366	1560	2722
Gm15564	10	11	31	8	15	12
Kpna1	3415	1981	2564	4665	1867	2025
Wdr5b	319	226	270	330	209	179
Fam162a	2273	1449	1516	2594	2892	1685
Mix23	1083	622	770	1411	1688	887
Gm41450	5	13	11	4	3	6
Csta1	0	1	0	0	0	0
Gm23080	0	0	0	0	0	0
Stfa2l1	238	344	617	2207	572	1199
Cstdc4	169	187	481	2137	455	1146
Gm25024	0	0	0	0	0	0
Gm6815	3	0	0	8	1	4
Gm10913	1	1	3	4	2	0
Csta3	2	6	8	17	8	7
Csta2	5	3	0	86	13	27
Gm24569	0	0	0	0	0	0
Stfa1	40	28	53	639	135	396
Cstdc3	0	0	0	0	0	0
Gm24437	0	0	0	0	0	0
Cstdc6	0	0	1	18	1	4
Cstdc5	16	10	44	845	81	477
Gm24218	0	0	0	0	0	0
Gm7260	0	0	0	0	0	0
Stfa2	5	7	21	648	46	265
Gm22263	0	0	0	0	0	0
Gm25903	0	0	0	0	0	0
Stfa3	27	16	31	424	63	244
Casr	0	2	1	0	0	0
Cd86	2832	1352	3197	470	395	357
Gm41451	0	1	1	0	1	0
Ildr1	110	112	52	43	29	23
Slc15a2	395	299	280	379	61	60
Eaf2	15	6	5	16	11	12
Iqcb1	346	222	226	400	296	233
Golgb1	1836	1271	1773	1163	347	842
4930565N06Rik	0	0	0	0	0	1
Hcls1	14129	11869	14692	14812	11637	9336
Fbxo40	14	13	18	17	10	10
Polq	943	399	705	1239	355	685
Stxbp5l	0	0	0	0	0	0
Gm57640	0	0	0	0	0	0
Gtf2e1	1357	845	1050	1998	957	865
Rabl3	512	308	373	796	689	421
Hgd	3	3	1	0	4	0
Gm46559	0	0	0	0	0	0
Ndufb4	1529	899	1084	1862	2473	1435
Gm35833	0	0	0	0	0	1
Gm46547	0	0	0	0	0	0
Fstl1	30	20	15	21	5	15
Gm41452	5	0	1	3	0	1
Btnl12	6	4	1	1	2	2
Lrrc58	1385	1311	1486	1599	758	898
Gpr156	0	0	0	1	0	0
Gm36225	0	0	0	0	0	0
4930542C21Rik	0	0	0	0	0	0
BC031361	20	14	15	18	3	13
Gsk3b	2274	1839	2154	1873	810	1228
Gm25617	0	0	1	0	0	0
Nr1i2	0	1	0	0	0	0
Cfap91	2	2	4	10	1	3
Cox17	2315	1656	1772	2696	4189	2362
Popdc2	58	24	42	87	133	68
Pla1a	9	8	4	7	3	4
Gm36333	0	0	0	0	0	0
Adprh	4267	3056	3584	5461	4546	3194
Cd80	415	243	345	210	161	188
Gm41453	1	2	2	0	3	0
Timmdc1	1407	1004	1053	1752	1623	1043
Gm53953	7	4	6	2	3	7
Poglut1	1587	1049	1191	1893	854	746
Tmem39a	1066	718	879	1984	834	850
Arhgap31	1026	790	1026	588	194	413
Gm36482	0	0	0	0	0	0
B4galt4	451	444	472	417	194	192
Upk1b	19	11	10	2	8	3
Tex55	0	0	0	0	0	0
Gm15802	0	0	0	0	0	0
Igsf11	0	1	0	0	0	0
Gm36585	0	0	0	0	0	0
Gm36742	0	0	0	1	0	0
Gm36852	0	0	0	0	0	0
Gm41454	0	0	0	0	0	0
Gm53954	0	0	0	0	0	0
Gm36903	0	0	0	0	0	0
Lsamp	0	0	0	0	0	0
Gm53260	0	0	0	1	0	0
Gm52230	0	0	0	0	0	0
Gm53955	0	0	0	0	0	0
Gm53259	0	1	1	0	0	0
Gm46551	0	0	0	0	0	0
Gm52229	0	2	1	1	1	0
Gap43	0	0	0	0	1	0
Mir6540	0	0	0	0	0	0
Gm29960	0	0	0	0	0	0
4932412D23Rik	0	0	0	0	0	0
Gm19522	5	4	3	1	0	0
Zbtb20	566	803	644	108	110	102
Ndufs5-ps	40	35	22	49	102	50
Gm25873	0	0	1	0	1	0
Gm9968	0	1	1	1	1	0
Gm15713	0	0	1	3	0	0
Mir568	0	0	0	0	0	0
Tigit	108	173	178	563	486	262
Gm53956	0	1	2	0	1	0
Drd3	0	0	0	0	0	0
Gm26074	0	0	0	0	0	0
Qtrt2	734	499	570	903	352	382
Gm25989	0	0	0	0	0	0
Ccdc191	270	405	273	273	139	118
Zdhhc23	263	185	328	161	57	78
Gm46552	2	1	2	0	0	1
Gramd1c	226	178	187	178	98	91
Mir3470b	0	0	0	0	0	0
Atp6v1a	6135	2960	5416	11776	4195	4839
Naa50	7544	5447	5927	9956	5153	4808
Usf3	1628	943	1480	1001	402	777
Sidt1	193	307	214	155	105	115
Spice1	677	481	527	463	219	278
Cfap44	3	2	2	5	0	5
Boc	6	6	10	2	0	0
Gm30064	0	0	0	0	0	0
Mir3081	0	0	0	0	0	0
Gm30252	0	0	0	0	0	0
Gm46571	0	0	0	0	0	0
Gm30311	0	0	0	0	0	0
Gm30445	30	26	30	26	17	21
Nepro	1071	637	846	1302	588	572
Gtpbp8	576	280	422	618	519	362
Cd200r1	817	377	782	867	753	638
Cd200r4	486	358	462	300	439	311
Cd200r2	29	47	63	17	5	11
Gm53957	0	0	0	1	0	0
Cd200r3	386	236	251	415	205	191
Gm53958	0	0	0	0	0	0
Ccdc80	45	39	97	170	95	111
Slc35a5	1706	908	1728	2753	1434	1324
Atg3	4001	2612	3598	5562	3947	3542
LOC118568281	34	30	50	33	38	34
Btla	1085	632	1163	1616	818	727
Gm30636	0	0	0	0	0	0
Gm30760	0	0	0	0	0	0
Cd200	70	44	49	96	183	50
Cd200l1	0	0	0	0	0	0
Cd200l2	0	0	0	0	0	0
Slc9c1	0	0	3	0	0	0
Gcsam	216	168	298	27	20	16
BC016579	20	17	12	15	12	6
Tmprss7	5	4	6	9	4	8
Tagln3	1	4	4	5	5	7
Abhd10	867	442	593	1226	1077	783
Phldb2	20	18	19	21	3	5
Gm15638	0	0	0	0	0	0
Plcxd2	139	119	124	186	52	123
Gm24754	0	0	0	0	0	0
Gm31198	0	0	0	0	0	0
Cd96	1178	1393	739	1438	992	748
Ahcyl	55	22	26	56	35	26
Gm26297	0	0	0	0	0	0
Nectin3	7	4	5	7	5	4
Gm24651	0	0	0	0	0	0
Gm52257	0	0	0	0	0	0
6430553K19Rik	0	0	0	0	0	0
Dppa4	0	0	0	0	0	0
Dppa2	1	8	3	1	0	1
Gm5485	0	0	0	0	0	0
Morc1	8	12	6	25	46	29
Gm41458	0	0	0	0	0	0
Trat1	103	149	82	1891	1644	1255
Retnlb	0	0	1	3	11	2
Retnla	78	106	104	2	19	2
Retnlg	8691	6616	8320	13332	20102	10271
Dzip3	839	426	625	848	333	422
Gm22576	0	0	0	0	0	0
Cip2a	2920	908	1679	5794	2572	3480
Myh15	2	0	2	0	1	0
1700026J12Rik	0	0	0	0	0	0
Gm4802	0	0	0	0	0	0
Gm31494	0	0	0	0	0	0
Ift57	607	394	508	988	538	486
Gm52251	5	6	3	8	2	2
Gm15518	85	106	81	41	43	33
Gm16619	15	11	18	10	16	14
Gm4633	14	14	21	10	6	7
Cd47	15751	9844	12948	20577	16056	12399
Gm5486	19	13	11	17	9	27
Gm19723	0	0	0	0	0	1
Gm6936	0	0	0	0	0	0
Gm4827	2	1	1	2	2	3
Gm32101	4	1	4	2	0	1
Bbx	1025	813	1055	688	325	462
Gm32231	0	0	0	0	0	0
Gm41459	0	0	1	0	0	0
G730013B05Rik	11	6	16	0	0	0
Ccdc54	0	0	0	0	0	0
4930542D17Rik	0	0	0	0	0	0
Dubr	245	110	197	211	171	163
Mir6363	0	0	0	1	0	0
1700116B05Rik	0	0	0	0	0	0
Gm24925	0	0	0	0	0	0
Gm32431	0	0	0	0	0	0
Gm57632	0	0	0	0	0	0
Gm29686	0	0	0	0	0	0
Cblb	1440	1379	1584	1024	441	503
Gm23513	0	0	0	0	0	0
Alcam	1252	783	1242	606	367	388
Gm32597	0	0	0	0	0	0
Gm41461	1	7	4	1	2	4
4930404A05Rik	0	0	0	0	0	0
4930405D01Rik	0	0	0	0	0	0
Gm25723	0	0	0	0	0	0
Gm25853	0	0	0	0	0	0
Gm22977	0	0	0	0	0	0
Zpld1	0	0	0	0	0	0
Gm45968	0	0	0	1	0	1
Mir5118	0	0	0	0	0	0
Gm23003	0	0	0	0	0	0
Rdur	3	4	3	2	3	2
Nfkbiz	747	632	796	497	222	372
Nxpe3	1017	876	803	1708	1000	814
Cep97	574	522	488	753	382	443
Gm6958	0	4	0	1	0	4
Rpl24	16751	13328	14171	18728	20754	14621
Zbtb11	1746	1020	1349	2149	758	986
Zbtb11os1	131	152	154	169	168	66
Pcnp	4798	2673	3345	4971	3548	3310
Trmt10c	1613	1030	1165	2120	1315	1011
Gm22422	2	0	0	2	0	0
Gm57818	0	0	0	3	0	1
Senp7	1557	966	1195	1669	688	881
Gm41462	0	0	0	0	0	0
Impg2	12	8	18	18	3	5
Abi3bp	328	302	94	14	4	7
Tfg	2374	1771	2123	3791	1891	1933
Adgrg7	759	310	371	1035	177	240
Tmem45a	0	0	0	1	2	3
Lnp1	0	0	0	0	1	0
Tmem45a2	257	55	73	134	257	172
Tomm70a	5922	4241	4633	8580	3991	3996
Nit2	1339	772	995	1441	1329	875
Gm16892	3	1	2	0	2	2
Tbc1d23	1099	602	872	1180	693	736
Tmem30c	1	2	0	1	0	1
Gm26800	1	0	1	0	0	1
Cmss1	910	618	612	1412	1137	762
4921517D16Rik	3	7	6	2	1	4
Filip1l	2797	1201	2526	559	213	410
Gm53930	23	6	21	4	4	1
Mir1970b	0	0	0	0	0	0
Col8a1	0	0	0	0	0	0
Gm24039	0	0	0	0	0	0
Gm57639	0	0	0	0	0	0
Gm41463	0	0	0	0	0	0
4930461C15Rik	0	0	0	0	0	0
Dcbld2	66	51	41	69	44	52
St3gal6	2544	1123	1761	2775	2092	1855
Ftdc1	0	0	0	0	0	0
Ftdc2	2	3	2	4	2	4
Gm41464	4	2	7	2	3	2
Cpox	8765	2893	5459	12517	5704	5968
Gpr15	225	193	205	339	145	136
Cldnd1	3343	1784	2467	2919	1810	1729
Or5k1b	0	0	0	0	0	0
Or5k1	0	0	0	0	0	0
Or5k8	0	0	0	0	0	0
Or5k14	0	0	0	0	0	0
Or5k15	0	0	0	0	0	0
Or5k16	0	0	0	0	0	0
Or5k17	0	0	0	0	0	0
Or5h17	0	0	1	0	0	0
Or5h18	0	0	0	0	0	0
Or5h19	0	0	0	0	0	0
Or5h22	0	0	0	0	0	0
Or5h23	0	0	0	0	0	0
Olfr192	0	0	0	0	0	0
Or5h25	0	0	0	0	0	0
Or5ac15	0	0	0	0	0	0
Or5k3	0	0	0	0	0	0
Or5h26	0	0	0	0	0	0
Olfr197	0	0	0	0	0	0
Or5ac16	0	0	0	0	0	0
Or5ac17	0	0	0	0	0	0
Or5ac19	0	0	0	0	0	0
Or5ac20	0	0	0	0	0	0
Or5ac21	0	0	0	0	0	0
Or5ac22	0	0	0	0	0	0
Or5ac23	0	0	0	0	0	0
Or5ac24	0	0	0	0	0	0
Olfr209	0	0	0	0	0	0
Gm33611	0	0	0	0	0	0
Gabrr3	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0
Riox2	2628	1840	1892	2680	2676	1784
Crybg3	1250	527	1086	684	210	413
Arl6	234	136	182	310	189	144
4930547E14Rik	0	0	0	0	0	0
Epha6	0	0	0	0	0	0
Gm9017	0	0	0	0	0	0
Gm23852	0	0	0	0	0	0
Gm33797	0	0	0	0	0	0
Gm24164	0	0	0	0	0	0
Nsun3	668	424	617	969	454	374
Gm52231	0	0	1	0	0	0
Arl13b	786	431	617	805	337	354
Stx19	0	1	1	0	0	2
Pros1	1242	691	1322	1471	455	631
Gm53931	0	0	0	0	0	0
Gm33912	0	0	0	0	0	0
Epha3	0	1	1	14	6	8
Gm22769	0	0	0	0	0	0
Gm41466	0	0	0	0	1	0
Csnka2ip	0	0	0	0	0	0
4930453N24Rik	1712	1462	1326	2437	2116	1400
Zfp654	1703	766	1236	1714	674	856
Cggbp1	6966	4254	5948	8845	4864	4744
Gm33971	9	2	0	4	3	2
Htr1f	0	0	0	0	0	0
Gm22429	0	0	0	0	0	0
Gm34033	0	0	0	0	0	0
Pou1f1	1	1	0	0	0	0
Chmp2b	3318	1714	2465	2849	2310	1831
Gm36457	15	14	9	20	14	8
Gm57637	0	0	0	0	0	0
Gm41469	0	0	0	0	0	0
Gm41470	0	0	0	0	0	0
Vgll3	2	1	1	4	0	1
Gm22448	0	0	0	0	0	0
Cadm2	0	0	0	0	0	0
1700010K23Rik	0	0	0	0	0	0
Gm57633	0	0	0	0	0	0
Gm53927	0	0	0	0	0	0
4930428D20Rik	0	0	0	0	0	0
Speer2	0	0	0	0	0	0
Gm41471	0	0	0	0	0	0
Gm36766	0	0	0	0	0	0
Gbe1	1067	764	917	1365	1058	860
D16Ertd519e	0	0	0	0	0	0
Gm29823	0	0	0	0	0	0
4931420L22Rik	0	0	0	0	0	0
Gm24968	0	0	0	0	0	0
4930567J20Rik	0	0	0	0	0	0
Gm22797	0	0	0	0	0	0
Robo1	8	11	12	1	1	0
8030451O07Rik	0	0	0	0	0	0
Gm29908	0	0	0	0	0	0
Gm52248	0	0	0	0	0	0
4930500H12Rik	0	0	0	0	0	0
Gm25699	0	0	0	0	0	0
Gm41472	0	0	0	0	0	0
Robo2	3	2	2	0	0	0
Gm22163	0	0	0	0	0	0
Mir691	0	0	0	0	0	0
Gm26307	0	0	0	0	0	0
Gm52242	0	0	0	0	0	0
Gm57634	0	0	0	0	0	0
n-TIaat1	0	0	0	0	0	0
Lipi	0	0	0	0	0	0
Rbm11	19	26	23	16	12	2
Gm41474	0	0	0	0	0	0
Gm30162	0	0	0	0	0	0
Hspa13	3073	1237	2029	3681	1433	1806
Samsn1	6780	3236	4621	6240	5331	4055
Gm15555	2	0	1	1	1	0
4930578N18Rik	0	0	0	0	0	0
Gm22268	0	0	0	0	0	0
Gm53928	1	5	1	1	3	1
Gm30507	1	3	1	1	0	0
Nrip1	1243	1018	1349	937	264	531
Gm30569	2	1	0	1	2	1
Gm52253	0	0	0	0	0	0
Gm30615	0	0	0	0	0	0
Gm30726	5	2	1	3	3	3
Gm30790	1	0	0	0	1	0
1700063K16Rik	1	1	1	3	1	1
1700041M19Rik	0	0	0	0	0	0
Usp25	6383	3959	5651	7885	3027	4011
Gm31258	0	0	0	0	0	0
Mir99ahg	0	4	2	0	2	2
9430053O09Rik	0	0	0	0	0	0
Mir99a	0	0	0	0	0	0
Mirlet7c-1	0	0	0	0	0	0
Mir125b-2	0	0	0	0	0	0
Gm31431	0	0	0	0	0	0
Gm31495	0	0	0	0	0	0
Gm31613	1	1	0	0	0	0
Gm41477	0	0	1	0	0	0
Gm25916	0	0	0	0	0	0
E330011O21Rik	7	7	7	16	11	3
Cxadr	37	34	31	59	27	24
Btg3	483	267	339	540	459	318
Gm25038	0	0	0	0	0	0
D16Ertd472e	2194	1899	1914	2248	1717	1313
4930478L05Rik	0	0	0	1	0	0
Gm24861	0	0	0	0	0	0
4930570E03Rik	0	0	0	0	0	0
Chodl	0	0	0	0	0	0
Tmprss15	0	0	0	1	0	1
1700066C05Rik	0	0	0	0	0	0
Gm41479	0	0	0	0	0	0
Ncam2	3	0	0	0	0	1
Gm41480	0	0	0	0	0	0
Gm23355	0	0	0	0	0	0
Gm41481	0	0	0	0	0	0
Gm24508	0	0	0	0	0	0
4930553E22Rik	0	0	0	0	0	0
A730009L09Rik	0	0	0	0	0	0
Gm32073	0	0	0	0	0	0
4930529L06Rik	0	0	0	0	0	0
Mir155hg	7	5	4	2	5	4
Mir155	0	0	0	0	0	0
Mrpl39	1912	1320	1466	2326	1856	1347
Gm32202	0	0	0	0	0	0
Jam2	13	7	10	8	1	3
Gm46557	1	0	0	0	0	0
Atp5pf	5336	4204	4440	6290	6367	4441
Gabpa	2877	1693	2393	3395	1303	1813
App	10382	5408	10585	14401	3160	6339
Gm10791	3	1	3	1	1	0
Gm49227	11	3	16	29	1	4
Gm41482	0	0	0	0	0	0
Gm41483	0	0	0	0	0	0
Cyyr1	59	51	50	41	4	9
Gm52244	0	0	0	0	0	0
Adamts1	12	16	7	1	0	0
4930556C24Rik	0	0	0	0	0	0
Adamts5	11	2	9	8	5	2
Gm46558	0	0	0	1	0	0
Gm32357	0	0	0	0	0	0
Gm32461	0	1	0	0	0	0
Gm32624	0	0	0	0	0	0
Gm38477	0	0	0	0	0	0
Gm32865	0	0	0	0	0	0
Gm41484	0	0	0	0	0	0
N6amt1	662	425	481	841	770	485
Ltn1	2391	1565	2266	2902	1049	1368
Gm25896	1	0	0	0	1	0
Rwdd2b	593	442	460	903	515	427
Usp16	1933	1276	1373	2508	1070	1297
Cct8	15205	10494	11407	21764	14345	10699
B130034C11Rik	34	24	24	32	22	19
Gm24891	0	0	0	0	0	0
Map3k7cl	0	0	1	0	0	0
Gm41485	9	10	22	7	4	0
Gm22808	0	0	0	0	0	0
Gm53917	0	0	0	0	0	0
Bach1	4280	2053	4069	3263	1148	1730
Gm32925	0	0	2	2	0	1
2810407A14Rik	1	0	0	0	0	0
Grik1	0	0	0	0	0	0
4930590A17Rik	0	0	0	0	0	0
Gm51405	0	0	0	0	0	0
Gm33207	0	0	0	0	0	0
Gm46553	0	0	0	0	0	0
Gm41486	0	0	0	0	0	0
Gm33255	0	0	0	0	0	0
4930420G21Rik	0	0	0	0	0	0
Gm46546	1	5	2	5	4	2
Cldn17	0	0	0	0	0	0
Cldn8	0	0	0	0	0	0
Gm33372	0	0	0	0	0	0
Krtap24-1	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
Krtap26-1	0	0	0	0	0	0
Krtap27-1	0	0	0	0	0	0
2310061N02Rik	0	0	0	0	0	0
Krtap13-1	0	0	0	0	0	0
Krtap13	0	0	0	0	0	0
2310034C09Rik	0	0	0	0	0	0
2310057N15Rik	0	0	0	0	0	0
Gm5965	0	0	0	0	0	0
4930553J12Rik	0	0	0	0	0	0
Gm20741	0	0	0	0	0	0
Krtap14	0	0	0	0	0	0
Krtap15-1	0	0	0	0	0	0
Krtap19-1	0	0	0	0	0	0
Krtap19-2	0	0	0	0	0	0
Krtap19-3	0	0	0	0	0	0
Krtap19-4	0	0	0	0	0	0
Krtap19-5	0	0	0	0	0	0
Krtap19-9b	0	0	0	0	0	0
Krtap16-3	0	0	0	0	0	0
Gm41515	0	0	0	0	0	0
Krtap22-2	0	0	0	0	0	0
Gm10229	0	0	0	0	0	0
Krtap6-1	0	0	0	0	0	0
Gm10228	0	0	0	0	0	0
Krtap6-5	0	0	0	0	0	0
1110025L11Rik	0	0	0	0	0	0
Gm41487	0	0	0	0	0	0
Krtap6-3	0	0	0	0	0	0
Gm38490	0	0	0	0	0	0
Gm33726	0	0	0	0	0	0
Gm33798	0	0	0	0	0	0
Gm33888	0	0	0	0	0	0
Gm6358	0	0	0	0	0	0
Gm10061	0	0	0	0	0	0
Gm9789	0	0	0	0	0	0
Gm7735	0	0	0	0	0	0
1110057P08Rik	0	0	0	0	0	0
Gm34396	0	0	0	0	0	0
Krtap20-2	0	0	0	0	0	0
Gm34566	0	0	0	0	0	0
Gm34650	0	0	0	0	0	0
Gm34733	0	0	0	0	0	0
Gm34826	0	0	0	0	0	0
Gm52258	0	0	0	0	0	0
Gm35004	0	0	0	0	0	0
Gm35091	0	0	0	0	0	0
Gm35174	0	0	0	0	0	0
Gm52266	0	0	0	0	0	0
Gm35257	0	0	0	0	0	0
Gm52260	0	0	0	0	0	0
Gm52233	0	0	0	0	0	0
Gm35342	0	0	0	0	0	0
Gm41488	0	0	0	0	0	0
Gm35427	0	0	0	0	0	0
Gm52246	0	0	0	0	0	0
Gm33084	0	0	0	0	0	0
Krtap21-1	0	0	0	0	0	0
Krtap6-2	0	0	0	0	0	0
Gm23655	0	0	0	0	0	0
Krtap8-1	0	0	0	0	0	0
Krtap7-1	0	0	0	0	0	0
Krtap11-1	0	0	0	0	0	0
Gm35500	0	0	0	0	0	0
Tiam1	2975	1678	2772	2148	847	1469
Gm52239	0	0	0	0	0	0
Gm10789	0	3	1	1	1	0
Gm35714	1	0	0	0	0	1
Sod1	11016	9233	9697	14709	14237	9442
Scaf4	2175	1960	2167	2278	1101	1392
Hunk	6	3	11	2	1	2
Gm35882	0	0	0	0	0	0
Gm41490	0	0	0	0	0	0
Gm35939	7	3	11	0	0	1
Gm36001	0	0	0	0	0	0
Gm36063	0	0	0	0	0	0
Gm23406	0	0	0	0	0	0
Gm36116	0	0	0	0	0	0
Gm36169	1	0	5	2	1	2
Gm53918	0	0	0	0	0	0
Gm46569	0	0	0	0	0	0
Mis18a	2233	1177	1460	3624	3109	2380
Gm17518	9	9	10	15	9	5
Mrap	106	90	162	8	3	10
Urb1	1080	876	977	993	301	440
Eva1c	3	2	3	0	0	1
Gm36363	0	0	0	0	0	0
Gm53919	1	0	1	1	0	0
Cfap298	1084	761	769	1760	1442	998
Synj1	3141	1748	3079	2529	920	1349
4930404I05Rik	4	2	1	1	3	2
Paxbp1	1648	1139	1372	2111	1056	1335
Epcip	13	6	7	11	28	15
Gm41492	0	0	0	0	0	0
Gm9881	1	0	0	0	0	0
Gm53920	0	1	2	1	0	0
Olig2	5	14	3	0	0	1
Gm52261	0	0	0	0	0	0
Olig1	0	1	0	0	0	0
Gm36587	51	29	54	56	61	48
Ifnar2	3991	3534	3975	3995	2733	2266
Il10rb	3816	2759	3695	2960	2094	1731
Gm46562	0	0	0	0	1	0
A930006K02Rik	63	54	61	60	75	69
Ifnar1	3140	2404	3196	2633	1206	1526
Mir6367	0	0	0	0	0	0
Ifngr2	2637	1930	2633	3131	2213	1561
Tmem50b	3547	1754	2923	4605	2533	2649
Dnajc28	231	108	150	185	91	97
Gart	8028	6364	6487	11431	5589	4725
Son	12119	9389	11673	12467	6544	7382
Gm36712	0	8	3	1	3	4
Donson	892	588	803	1473	652	751
Gm10785	16	11	11	37	11	16
Cryzl1	1941	1027	1569	2047	1754	1376
Gm46543	0	0	0	0	0	0
Itsn1	1071	695	1143	424	206	287
Gm53921	0	0	0	0	0	0
Gm52262	2	0	1	0	0	0
Gm25245	1	0	0	0	0	0
Atp5po	8682	5680	6591	10812	10632	7206
Gm36797	0	0	0	0	0	0
D430001F17Rik	0	0	1	0	0	0
Gm36905	0	0	0	0	0	0
Slc5a3	124	122	126	141	45	78
Mrps6	701	530	471	935	977	473
Gm41496	0	0	1	1	1	0
Gm41495	0	0	0	0	0	0
Gm29880	0	0	0	0	0	0
Gm41497	0	0	0	0	0	0
Kcne2	0	0	0	0	0	0
Smim11	1416	1002	1021	1355	2136	1141
1700048M11Rik	0	0	0	0	0	0
Fam243	0	0	0	0	0	0
Smim34	0	0	0	0	0	0
Kcne1	0	0	0	0	0	0
Gm30163	0	0	0	0	0	0
Gm29805	0	0	0	0	0	0
Rcan1	872	628	691	886	488	449
Gm41498	3	1	0	1	0	2
Gm46555	4	0	2	3	0	1
2410124H12Rik	0	0	0	0	0	0
Clic6	0	0	1	0	0	1
Gm30224	0	0	0	0	0	0
Runx1	2669	2563	2558	2004	1015	1261
Gm26626	2	2	1	2	0	2
Gm30281	4	2	2	8	13	5
Gm49723	0	0	0	0	0	0
Gm41499	0	0	0	0	0	0
Gm30474	10	4	5	5	2	3
Gm30530	1	0	0	1	0	0
Gm30588	0	0	0	0	0	0
1810053B23Rik	1	0	0	0	0	0
Mir802	0	0	0	0	0	0
1700029J03Rik	0	0	0	1	3	0
Gm30695	0	0	0	0	0	0
Setd4	184	183	165	258	333	161
Cbr1	1587	940	1118	1625	2000	964
Cbr3	252	98	268	73	81	42
Gm41501	0	0	0	0	0	0
Dop1b	1196	877	1305	791	348	573
2310043M15Rik	6	2	5	5	4	5
Gm30881	41	22	41	32	40	36
Morc3	4981	2339	3448	6468	3301	3524
Chaf1b	1942	1379	1481	3300	2078	1744
Cldn14	0	0	0	0	0	0
Gm31012	0	0	0	0	0	0
2410003I16Rik	0	0	0	0	0	0
Gm31175	2	4	1	3	2	1
Sim2	0	1	1	4	0	1
Hlcs	1303	835	1282	704	487	379
Gm41502	3	0	0	0	1	2
Ripply3	27	23	36	59	26	23
Gm31259	0	0	0	0	0	0
Gm53180	0	0	0	0	0	0
Pigp	711	538	607	755	674	402
Ttc3	1838	1603	1505	1725	616	633
Gm23692	0	0	0	0	0	0
Gm31323	1	0	2	0	2	1
Vps26c	2705	1505	2215	3338	2347	1909
Dyrk1a	3180	2526	2754	3204	1372	1804
Gm53922	3	0	2	2	3	2
Gm41504	0	0	0	0	0	0
Gm41505	4	4	1	6	2	2
Gm41507	1	5	2	1	1	0
Kcnj6	0	0	0	0	0	0
Gm31407	0	0	0	0	1	0
Gm31641	0	0	0	0	0	0
Gm31754	0	0	0	1	0	0
Kcnj15	0	3	1	0	0	0
Erg	808	661	643	932	750	632
Gm31845	0	0	0	0	0	0
Gm31901	0	0	0	0	0	0
Gm31989	0	0	0	0	0	0
Ets2	647	646	1069	719	437	408
Gm32130	0	0	0	0	0	0
Gm41509	0	0	0	0	1	0
1600002D24Rik	0	0	0	0	3	0
Gm15340	0	0	0	2	1	0
Gm41508	1	0	1	0	0	0
Psmg1	1844	1105	1335	2687	2399	1570
Brwd1	1315	1117	1104	1052	567	635
Hmgn1	6368	4668	4776	6853	7031	4303
Get1	619	427	431	796	378	338
Lca5l	0	3	0	3	3	0
Gm53923	1	0	1	0	0	0
Sh3bgr	2	8	9	2	1	1
B3galt5	31	33	27	42	25	14
Gm41510	0	2	0	0	0	0
Igsf5	27	26	18	23	12	8
Itgb2l	4280	1423	2656	7858	4863	5002
Pcp4	4	1	0	4	7	5
Dscam	136	233	204	28	23	24
Gm32509	0	0	0	0	0	0
Gm32432	1	7	3	1	0	3
Bace2	5	15	11	35	33	12
Mx1	639	381	540	208	89	193
Fam3b	22	13	22	33	14	10
Mx2	127	78	88	31	19	28
Tmprss2	0	0	0	0	0	0
Gm41512	0	0	0	0	0	0
Gm41513	0	0	0	0	0	0
Ripk4	0	1	1	4	0	0
Prdm15	610	415	557	531	136	311
C2cd2	688	550	677	713	374	388
Mir6964	0	0	1	0	0	0
Zbtb21	499	340	443	472	164	212
Gm53924	2	0	2	0	1	1
C030010L15Rik	4	6	2	8	3	6
B230307C23Rik	799	432	588	835	630	471
A630089N07Rik	215	84	116	136	34	85
Gm53925	1	1	0	0	0	0
Gm25909	0	0	0	0	0	0
Pisd-ps2	28	19	17	25	8	19
A230045G11Rik	586	389	478	654	430	378
Scaf8	2475	1878	2218	2503	943	1317
Gm34035	1	0	1	0	0	0
Tiam2	1016	452	739	738	593	459
Gm52295	0	0	0	0	0	0
Tfb1m	700	337	511	971	748	555
Cldn20	4	3	8	3	9	6
1700102H20Rik	24	15	15	41	35	17
Gm34155	0	0	0	0	0	0
Nox3	0	0	0	0	0	0
Gm34208	0	0	0	0	0	0
4930470H14Rik	0	0	0	0	0	0
4930548J01Rik	0	0	0	0	0	0
Gm41516	1	1	1	3	0	1
Gm34259	0	0	0	0	0	0
4930517M08Rik	0	0	0	0	0	0
Gm23186	0	0	0	0	0	0
Gm34371	0	0	0	0	0	0
Gm53970	0	0	0	0	0	0
Gm34507	10	7	6	3	4	3
Gm41517	0	0	0	0	0	0
Gm34625	0	0	0	0	0	0
Arid1b	2367	2423	2432	1400	641	798
Gm34854	0	0	2	1	0	1
Tmem242	2335	1453	1777	2876	2767	1825
Gm29050	28	43	22	13	2	11
Ldhal6b	5	2	3	3	2	4
Gm8363	0	0	0	0	0	0
Gm52310	38	11	25	39	25	24
Zdhhc14	498	486	533	515	229	231
